query_phase,layer,head,mean_active_minus_inactive,cohens_d_vs_zero,abs_cohens_d,active_preference_rate,harmful_mean,benign_mean,n
post_selector,32,2,0.007615239526785407,1.0157476384941078,1.0157476384941078,0.875,0.004493382555665422,0.010737096497905394,64
post_selector,27,16,0.002758467875537441,1.0025845701342395,1.0025845701342395,0.78125,0.003041619405848881,0.0024753163452259997,64
post_selector,20,7,0.001956579775651294,0.9854486748676899,0.9854486748676899,0.90625,0.0011601100195548129,0.0027530495317477748,64
post_selector,34,0,0.0015016563384051187,0.9844064613170103,0.9844064613170103,0.890625,0.001204542704726887,0.0017987699720833504,64
post_selector,20,29,0.021375766969867954,0.9803424170321866,0.9803424170321866,0.859375,0.022002176468959057,0.020749357470776858,64
post_selector,33,18,0.004277107160305571,0.9708080593031138,0.9708080593031138,0.8125,0.003797597135417134,0.004756617185194009,64
post_selector,32,3,0.004811985743799564,0.9594692861039115,0.9594692861039115,0.84375,0.0026660756084311062,0.006957895879168022,64
post_selector,29,5,0.0043795216888611,0.951160439986584,0.951160439986584,0.828125,0.0027824494136438967,0.005976593964078303,64
post_selector,34,1,0.0017625706841499465,0.9500753946523438,0.9500753946523438,0.84375,0.0015864335418882302,0.0019387078264116624,64
post_selector,26,27,0.002063063516288784,0.9490618666686335,0.9490618666686335,0.84375,0.0025150711298919863,0.0016110559026855814,64
post_selector,28,21,0.0021748919098172025,0.9415980401851999,0.9415980401851999,0.828125,0.001570643002196421,0.002779140817437983,64
post_selector,34,3,0.005123510673001846,0.9365188579043205,0.9365188579043205,0.859375,0.0025973975134547635,0.007649623832548928,64
post_selector,33,30,0.0020992586232750562,0.9311879012546769,0.9311879012546769,0.84375,0.001647994351515046,0.002550522895035066,64
post_selector,33,19,0.004130912098844388,0.9303424197642938,0.9303424197642938,0.828125,0.0021893342200200836,0.006072489977668691,64
post_selector,33,16,0.0034241658486279963,0.9201547774393324,0.9201547774393324,0.90625,0.0018573231136542457,0.004991008583601747,64
post_selector,18,30,0.015570738651149402,0.9199609750798047,0.9199609750798047,0.859375,0.009123886164161345,0.022017591138137463,64
post_selector,31,28,0.0039241538688656544,0.9192692189958811,0.9192692189958811,0.84375,0.0027270842983852838,0.005121223439346025,64
post_selector,28,16,0.00044209409406899974,0.9144758641334313,0.9144758641334313,0.84375,0.00021336650297596962,0.00067082168516203,64
post_selector,12,29,0.016145383420280216,0.9128022529522309,0.9128022529522309,0.96875,0.018583662379569377,0.013707104460991054,64
post_selector,14,23,0.0003014282146977696,0.9081077337347783,0.9081077337347783,0.8125,0.0002875569152819942,0.00031529951411354503,64
